PMC_ID,repo_ID
1101_031336,TCGA
1101_031336,TCGA
1101_031336,TCGA
1101_031435,GSE30550
1101_031781,PRJNA308281
1101_031781,SRX504933
1101_031781,PRJNA308281
1101_031781,SRX504933
1101_031781,PRJNA308281
1101_032250,SRX674125
1101_032250,SRX674271
1101_032862,GSE34639
1101_033233,SRR039325
1101_033233,SRP030016
1101_033233,SRX020114
1101_033233,SRX209919
1101_033233,SRR2442802
1101_033233,SRR2457525
1101_033233,SRR2457526
1101_033233,GSE73522
1101_033332,TCGA
1101_033332,TCGA
1101_033332,TCGA
1101_033332,TCGA
1101_033332,TCGA
1101_033480,SRP065821
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_033829,TCGA
1101_034173,GTEx
1101_034173,GTEx
1101_034173,GTEx
1101_034173,GTEx
1101_034215,SRA025082
1101_034215,SRS117978
1101_034215,SRP066889
1101_034215,SRA025082
1101_034215,SRS117978
1101_034322,TCGA
1101_034728,SRP068235
1101_034892,GSE71036
1101_034892,GSE42407
1101_034892,GSE62146
1101_034892,GSE42407
1101_034892,GSE71036
1101_034892,GSE42407
1101_034892,GSE42407
1101_034892,GSE62146
1101_034926,SRP065670
1101_035097,SRP067502
1101_035097,TCGA
1101_035386,GSE69738
1101_035642,SRR797058
1101_035642,SRR1659968
1101_035642,PRJNA157895
1101_035642,SRR797490
1101_035642,SRR954929
1101_035642,SRR916227
1101_035816,GSE47753
1101_035816,GSE65516
1101_035816,GSE44618
1101_035816,GSE52529
1101_035816,GSE65360
1101_036541,TCGA
1101_036541,TCGA
1101_036541,TCGA
1101_036541,TCGA
1101_036897,ERR188316
1101_038174,GTEx
1101_038174,GTEx
1101_038174,GTEx
1101_038174,GTEx
1101_038174,GTEx
1101_038174,GTEx
1101_038208,SRX877403
1101_038208,SRX877395
1101_038208,SRX877412
1101_038208,SRX024197
1101_038208,SRX025210
1101_038208,SRX877173
1101_038240,PRJNA310118
1101_038448,GSE76220
1101_038901,TCGA
1101_038901,TCGA
1101_038901,TCGA
1101_038901,GDS3837
1101_038901,GSE19804
1101_039883,SRP023607
1101_040261,SRR172902
1101_040261,ERR1055492
1101_040261,SRR2131179
1101_040261,SRR892241
1101_040261,SRR172902
1101_040261,ERR1055492
1101_040261,SRR172902
1101_040261,ERR1055492
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040436,TCGA
1101_040519,GPL5474
1101_040519,GSE16560
1101_040519,GSE16560
1101_040519,TCGA
1101_040519,TCGA
1101_040519,TCGA
1101_040519,TCGA
1101_040956,TCGA
1101_040956,TCGA
1101_041426,GSE88099
1101_041426,GSE88545
1101_041426,GSE56010
1101_041715,GSE84719
1101_041996,TCGA
1101_042101,SRP051542
1101_042234,TCGA
1101_042952,GSE66900
1101_042952,GSE52457
1101_042952,GSE35156
1101_042952,GSE63525
1101_042952,GSE16256
1101_042952,GSE16256
1101_042952,GSE22069
1101_043000,GTEx
1101_043158,GSE9650
1101_043158,GSE52245
1101_043158,GSE13485
1101_043158,GSE29617
1101_043158,GSE29615
1101_043752,GTEx
