ID,reuseCount
DRA005864,0
DRA005878,0
DRA005879,0
DRA005883,0
DRA005886,0
DRA005887,0
DRA005893,0
DRA005894,0
DRA005896,0
DRA005897,0
DRA005903,0
DRA005904,0
DRA005905,0
DRA005920,0
DRA005921,0
DRA005922,0
DRA005929,0
DRA005930,0
DRA005932,0
DRA005940,0
DRA005947,0
DRA005961,0
DRA005963,0
DRA005969,0
DRA005972,0
DRA005973,0
DRA005974,0
DRA005975,0
DRA005982,0
DRA005987,0
DRA005991,0
DRA006000,0
DRA006001,0
DRA006002,0
DRA006004,0
DRA006015,0
DRA006032,0
DRA006039,0
DRA006041,0
DRA006043,0
DRA006055,0
DRA006060,0
DRA006068,0
DRA006072,0
DRA006077,0
DRA006078,0
DRA006132,0
DRA006136,0
DRA006141,0
DRA006146,0
DRA006147,0
DRA006158,0
DRA006159,0
DRA006161,0
DRA006165,0
DRA006179,0
DRA006191,0
DRA006193,0
DRA006196,0
DRA006199,0
DRA006201,0
DRA006205,0
DRA006207,0
DRA006211,0
DRA006219,0
DRA006230,0
DRA006231,1
DRA006238,0
DRA006239,1
DRA006243,0
DRA006253,0
DRA006270,0
DRA006279,0
DRA006280,0
DRA006281,0
DRA006282,0
DRA006283,0
DRA006284,0
DRA006285,0
DRA006286,0
DRA006287,0
DRA006288,0
DRA006297,0
DRA006299,0
DRA006300,0
DRA006303,0
DRA006304,0
DRA006312,0
DRA006313,0
DRA006339,1
DRA006340,0
DRA006342,0
DRA006344,0
DRA006349,0
DRA006353,0
DRA006356,0
DRA006361,0
DRA006383,0
DRA006399,0
DRA006403,0
DRA006404,1
DRA006412,0
DRA006413,0
DRA006423,0
DRA006424,0
DRA006425,0
DRA006433,0
DRA006440,0
DRA006450,0
DRA006453,0
DRA006455,0
DRA006456,0
DRA006460,0
DRA006465,0
DRA006466,0
DRA006472,0
DRA006473,0
DRA006482,0
DRA006485,0
DRA006491,0
DRA006492,0
DRA006493,0
DRA006496,0
DRA006497,0
DRA006500,0
DRA006504,0
DRA006508,0
DRA006513,0
DRA006514,0
DRA006515,0
DRA006544,0
DRA006546,0
DRA006555,0
DRA006558,0
DRA006564,0
DRA006565,0
DRA006579,0
DRA006580,0
DRA006584,0
DRA006596,0
DRA006598,0
DRA006599,0
DRA006600,0
DRA006601,0
DRA006605,0
DRA006606,0
DRA006629,0
DRA006635,0
DRA006636,0
DRA006641,0
DRA006642,0
DRA006649,0
DRA006656,0
DRA006662,0
DRA006668,0
DRA006679,0
DRA006680,0
DRA006691,0
DRA006692,0
DRA006695,0
DRA006696,0
DRA006697,0
DRA006698,0
DRA006702,0
DRA006704,0
DRA006753,0
DRA006762,0
DRA006767,0
DRA006772,0
DRA006773,0
DRA006779,0
DRA006794,0
DRA006795,0
DRA006799,0
DRA006800,0
DRA006802,0
DRA006803,0
DRA006805,0
DRA006816,0
DRA006819,0
DRA006821,0
DRA006827,0
DRA006828,0
DRA006829,0
DRA006840,0
DRA006843,0
DRA006844,0
DRA006845,0
DRA006846,0
DRA006849,0
DRA006851,0
DRA006852,0
DRA006858,0
DRA006867,0
DRA006933,0
DRA006942,0
DRA006953,1
DRA006956,0
DRA006957,0
DRA006958,0
DRA006964,0
DRA006965,0
DRA006966,0
DRA006973,0
DRA006979,0
DRA006980,0
DRA006981,0
DRA006982,0
DRA006983,0
DRA006989,0
DRA006990,0
DRA006991,0
DRA006999,0
DRA007000,0
DRA007002,0
DRA007003,0
DRA007004,0
DRA007009,0
DRA007011,0
DRA007012,0
DRA007015,0
DRA007018,0
DRA007019,0
DRA007021,0
DRA007026,0
DRA007028,0
DRA007045,0
DRA007046,0
DRA007047,0
DRA007048,0
DRA007049,0
DRA007061,0
DRA007062,0
DRA007067,0
DRA007074,0
DRA007096,0
DRA007097,1
DRA007102,0
DRA007103,0
DRA007106,0
DRA007132,0
DRA007135,0
DRA007145,0
DRA007183,0
DRA007187,0
DRA007194,0
DRA007268,0
DRA007274,0
DRA007277,0
DRA007278,0
DRA007289,0
DRA007291,0
DRA007299,0
DRA007300,0
DRA007314,0
DRA007316,0
DRA007320,0
DRA007328,0
DRA007344,0
DRA007345,0
DRA007346,0
DRA007352,0
DRA007358,0
DRA007359,0
DRA007363,0
DRA007393,0
DRA007394,0
DRA007395,0
DRA007396,0
DRA007397,0
DRA007398,0
DRA007414,0
DRA007433,0
DRA007445,0
DRA007446,0
DRA007454,0
DRA007455,0
DRA007457,0
DRA007464,0
DRA007465,1
DRA007469,0
DRA007470,0
DRA007473,0
DRA007501,0
DRA007503,0
DRA007504,0
DRA007505,0
DRA007508,0
DRA007509,0
DRA007513,0
DRA007565,0
DRA007584,0
DRA007585,0
DRA007604,0
DRA007640,0
DRA007643,0
DRA007668,0
DRA007698,0
DRA007715,0
DRA007725,0
DRA007732,0
DRA007734,0
DRA007735,0
DRA007772,0
DRA007777,0
DRA007788,0
DRA007789,0
DRA007804,0
DRA007805,0
DRA007928,0
DRA007938,0
DRA007939,0
DRA007942,0
DRA007948,0
DRA007951,0
DRA007976,0
DRA008014,0
DRA008020,0
DRA008073,0
DRA008080,0
DRA008102,0
DRA008103,0
DRA008112,0
DRA008115,0
DRA008121,0
DRA008122,0
DRA008123,0
DRA008124,0
DRA008151,0
DRA008229,0
DRA008230,0
DRA008239,0
DRA008242,0
DRA008260,0
DRA008261,0
DRA008297,0
DRA008319,0
DRA008374,0
DRA008412,0
DRA008595,0
DRA0100000,0
DRA0800148,2
DRA2011022,0
DRP0000000,1
DRP000009,0
DRP000155,0
DRP000160,0
DRP000161,0
DRP000207,0
DRP000315,0
DRP000372,0
DRP000383,0
DRP000390,0
DRP000396,0
DRP000437,0
DRP000446,0
DRP000496,0
DRP000497,0
DRP000527,0
DRP000562,0
DRP000595,0
DRP000622,0
DRP000627,1
DRP000768,2
DRP000897,0
DRP000944,0
DRP000976,0
DRP000998,0
DRP001005,0
DRP001084,0
DRP001103,1
DRP001113,0
DRP001126,0
DRP001138,0
DRP001139,0
DRP001140,0
DRP001141,0
DRP001203,0
DRP001297,0
DRP001319,0
DRP001345,0
DRP001713,0
DRP001798,0
DRP001919,0
DRP002233,0
DRP002295,0
DRP002297,0
DRP002316,0
DRP002318,0
DRP002346,0
DRP002784,1
DRP003075,1
DRP003230,0
DRP003312,0
DRP003319,0
DRP003562,0
DRP003704,0
DRP003801,0
DRP004341,0
DRP004569,0
DRP004682,0
DRP004683,0
DRR0000000,0
DRR000002,0
DRR000022,0
DRR000023,0
DRR000030,0
DRR0000434,0
DRR000093,0
DRR000095,0
DRR000103,0
DRR000106,0
DRR000109,0
DRR000110,0
DRR000165,3
DRR0001650,0
DRR000183,0
DRR000184,1
DRR000349,0
DRR000350,0
DRR000353,0
DRR000354,0
DRR000433,0
DRR000604,0
DRR000614,0
DRR000615,0
DRR000719,2
DRR000720,0
DRR000741,2
DRR000852,1
DRR000928,0
DRR001003,0
DRR001005,0
DRR001024,0
DRR001051,0
DRR001058,0
DRR001100,0
DRR001118,0
DRR001121,0
DRR001171,0
DRR001185,0
DRR001222,0
DRR001226,0
DRR001354,0
DRR001355,0
DRR001356,0
DRR001357,0
DRR001376,0
DRR001380,0
DRR001433,0
DRR001438,1
DRR001439,1
DRR001444,0
DRR001447,0
DRR001464,1
DRR001475,0
DRR001479,0
DRR001566,1
DRR001643,0
DRR001701,0
DRR001702,0
DRR001796,0
DRR001799,0
DRR001824,0
DRR001831,0
DRR001870,0
DRR002185,2
DRR002190,2
DRR002191,1
