GDE000000,0
GDE00259,0
GDE00613,0
GDE00900,0
GDE01,1
GDE010000,0
GDE014,0
GDE02,0
GDE02036,0
GDE02361,0
GDE03,0
GDE04,0
GDE04835,0
GDE05983,0
GDE06073,0
GDE06690,0
GDE08400,0
GDE08470,0
GDE0900,0
GDE09645,0
GDE09669,0
GDE09922,0
GDE1,81
GDE10254,0
GDE11548,0
GDE11868,0
GDE12052,0
GDE12097,0
GDE14022,0
GDE15656,0
GDE2,51
GDE206,0
GDE3,23
GDE4,4
GDE5,11
GDE6,2
GDE7,4
GDE96,0
GDL010000,0
GDL1,8
GDL15,2
GDL2,6
GDL20,1
GDL2013,0
GDL25,0
GDL3,3
GDL340,0
GDL4,0
GDL444,0
GDL48,2
GDL54,0
GDL6,1
GDL7,0
GDL76,0
GDL82,0
GDL90,0
GDS0,2
GDS00006,1
GDS00007,0
GDS0001,0
GDS0002,0
GDS01,4
GDS010000,0
GDS02,0
GDS03,1
GDS04,0
GDS1,95
GDS10,0
GDS100,0
GDS1000,0
GDS1001,0
GDS1003,1
GDS1011,0
GDS1013,1
GDS1017,0
GDS1018,0
GDS1022,0
GDS1023,2
GDS1027,3
GDS1030,1
GDS1036,3
GDS1038,1
GDS1039,0
GDS104,2
GDS1044,0
GDS1048,1
GDS1050,0
GDS1053,1
GDS1057,0
GDS1059,3
GDS1062,2
GDS1063,0
GDS1064,1
GDS1065,0
GDS1067,2
GDS107,0
GDS1070,2
GDS1076,0
GDS1077,0
GDS1078,0
GDS108,1
GDS1084,0
GDS1085,0
GDS109,0
GDS1095,0
GDS1096,9
GDS1099,0
GDS11,0
GDS1103,0
GDS1109,0
GDS1110,0
GDS1113,1
GDS1115,0
GDS1116,0
GDS112,2
GDS1120,0
GDS113,0
GDS115,0
GDS118,0
GDS12,3
GDS1209,8
GDS1210,5
GDS1215,1
GDS1220,6
GDS1221,0
GDS1225,0
GDS1231,0
GDS1237,0
GDS1239,0
GDS124,1
GDS1244,0
GDS1247,0
GDS1249,2
GDS1250,1
GDS1252,2
GDS1253,0
GDS1256,0
GDS1257,2
GDS1259,0
GDS1261,0
GDS1264,0
GDS1266,0
GDS1269,2
GDS1271,0
GDS1273,0
GDS1276,0
GDS1277,0
GDS1282,3
GDS1284,0
GDS1285,0
GDS1287,0
GDS1288,0
GDS1289,1
GDS1290,0
GDS1295,0
GDS1297,0
GDS1299,0
GDS13,0
GDS1302,0
GDS1304,0
GDS1307,0
GDS1312,5
GDS1313,0
GDS1319,4
GDS1320,0
GDS1321,4
GDS1323,0
GDS1324,0
GDS1326,0
GDS1327,0
GDS1329,10
GDS1330,0
GDS1331,7
GDS1332,2
GDS1340,0
GDS1344,0
GDS1348,0
GDS1360,0
GDS1362,2
GDS1365,1
GDS1369,0
GDS1374,0
GDS1375,24
GDS1376,0
GDS1379,0
GDS1381,2
GDS1382,0
GDS1388,1
GDS1390,3
GDS1392,1
GDS1397,0
GDS14,1
GDS1402,6
GDS1403,0
GDS1404,0
GDS1406,3
GDS1407,0
GDS1408,0
GDS141,0
GDS1411,0
GDS1412,0
GDS1413,0
GDS1423,0
GDS1427,0
GDS1428,0
GDS1436,0
GDS1439,22
GDS144,0
GDS1443,1
GDS1446,0
GDS1449,2
GDS1451,0
GDS1453,0
GDS1454,2
GDS1455,0
GDS1467,0
GDS147,0
GDS1477,0
GDS1479,6
GDS1489,0
GDS1490,4
GDS1492,1
GDS1494,0
GDS1495,0
GDS1498,1
GDS15,101
GDS1500,0
GDS1511,0
GDS1515,1
GDS1517,3
GDS1542,0
GDS1543,1
GDS1548,0
GDS1549,0
GDS1553,1
GDS1555,0
GDS156,2
GDS157,2
GDS1579,0
GDS158,1
GDS1580,0
GDS1583,0
GDS1584,1
GDS16,3
GDS160,1
GDS1604,0
GDS161,1
GDS1615,5
GDS1616,0
GDS1617,0
GDS162,2
GDS1620,0
GDS1627,0
GDS1629,2
GDS1631,0
GDS1632,0
GDS1633,0
GDS1634,0
GDS1635,0
GDS1637,0
GDS1648,1
GDS1649,0
GDS1650,5
GDS1655,0
GDS1663,1
GDS1665,7
GDS1667,1
GDS1670,0
GDS1673,2
GDS1677,0
GDS1684,2
GDS1685,1
GDS1686,0
GDS1688,1
GDS1693,0
GDS1695,2
GDS1699,1
GDS171,0
GDS1724,2
GDS1726,3
GDS1729,1
GDS1732,7
GDS1746,2
GDS1752,1
GDS1758,0
GDS1761,1
GDS1771,0
GDS1779,2
GDS1780,1
GDS1784,0
GDS1786,1
GDS1792,0
GDS1793,0
GDS18,1
GDS180,0
GDS1805,2
GDS1807,2
GDS181,7
GDS1812,0
GDS1813,3
GDS1815,12
GDS1816,2
GDS182,2
GDS1823,1
GDS1824,2
GDS1827,1
GDS183,1
GDS184,0
GDS1840,0
GDS1846,0
GDS1848,0
GDS1850,0
GDS1852,0
GDS1858,2
GDS1869,0
GDS1874,0
GDS1875,0
GDS1883,0
GDS19,0
GDS1916,0
GDS1917,2
GDS192,0
GDS1925,1
GDS1926,0
GDS1956,2
GDS1962,27
GDS1965,3
GDS1968,1
GDS1971,0
GDS1973,0
GDS1975,5
GDS1976,0
GDS1979,0
GDS1980,0
GDS1985,0
GDS1989,12
GDS1990,0
GDS2,14
GDS20,2
GDS2000,0
GDS2003,1
GDS2010,0
GDS2012,0
GDS2013,0
GDS2014,2
GDS2015,0
GDS2016,4
GDS2017,4
GDS201701,0
GDS2018,2
GDS2019,0
GDS2021,0
GDS2023,2
GDS2029,0
GDS2030,0
GDS2031,0
GDS2034,0
GDS2036,1
GDS2039,0
GDS2041,0
GDS2043,0
GDS2044,0
GDS2046,0
GDS2047,0
GDS2052,1
GDS2055,0
GDS2056,0
GDS2057,1
GDS2062,0
GDS2080,1
GDS2081,0
GDS2082,0
GDS2083,0
GDS2084,1
GDS2088,0
GDS2089,2
GDS2090,0
GDS2096,0
GDS2098,3
GDS2106,0
GDS2107,0
GDS2110,0
GDS2113,1
GDS2118,3
GDS2123,0
GDS2125,0
GDS2134,0
GDS2135,0
GDS214,1
GDS2142,0
GDS2143,0
GDS2144,0
GDS2145,0
GDS2146,0
GDS2153,1
GDS2154,3
GDS2156,0
GDS2158,0
GDS2159,2
GDS2162,0
GDS2164,1
GDS2167,0
GDS2168,0
GDS2169,0
GDS2182,0
GDS2185,0
GDS2189,0
GDS2190,2
GDS2191,1
GDS22,1
GDS2200,4
GDS2201,0
GDS2202,1
GDS2203,3
GDS2204,0
GDS2205,1
GDS2206,2
GDS2209,1
GDS221,0
GDS2213,2
GDS2214,1
GDS2215,1
GDS2216,2
GDS222,1
GDS2221,1
GDS2223,1
GDS2225,0
GDS2227,0
GDS223,0
GDS2232,0
GDS2239,1
GDS2240,0
GDS2250,22
GDS2251,2
GDS2255,0
GDS2258,0
GDS226,0
GDS2267,1
GDS2272,0
GDS2276,0
GDS2283,0
GDS2304,0
GDS2307,0
GDS2318,2
GDS2319,2
GDS232,1
GDS2323,0
GDS2324,1
GDS2329,0
GDS233,0
GDS2335,0
GDS2339,0
GDS234,0
GDS2341,0
GDS2347,0
GDS2350,0
GDS2359,0
GDS236,1
GDS2360,0
