PMC_ID,repo_ID
PMC4856961,GSE37301
PMC4856961,GSE15907
PMC4856961,GSE46090
PMC4856961,GSE48657
PMC4856961,GSE49166
PMC4856961,GSE66332
PMC4856961,GSE56395
PMC4856961,GSE56357
PMC4856961,GSE56358
PMC4856961,GSE56360
PMC4856961,GSE56393
PMC4856961,GSE73849
PMC4856961,GSE74042
PMC4856968,GSE57467
PMC4856968,GSE63729
PMC4856968,GSE63769
PMC4856968,GSE64006
PMC4856968,GSE29519
PMC4856968,GSE11521
PMC4856968,GSE14077
PMC4856968,GSE13098
PMC4856968,GSE13099
PMC4856968,GSE6370
PMC4856968,GSE1002
PMC4856968,GSE920
PMC4856968,GSE65225
PMC4856968,GSE65228
PMC4856968,GSE72092
PMC4856999,GSE70831
PMC4856999,TCGA
PMC4856999,TCGA
PMC4856999,TCGA
PMC4856999,TCGA
PMC4889916,GSE69400
PMC4856984,GSE12172
PMC4856984,GSE9891
PMC5009736,ERP001960
PMC5009736,SRX1059374
PMC4889935,SRR531862
PMC4889935,SRX1550850
PMC2588509,TCGA
PMC2588509,TCGA
PMC2615610,TCGA
PMC4937306,GSE75835
PMC4937301,DRA000864
PMC4937301,DRA002612
PMC4937301,DRA002612
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4937331,TCGA
PMC4889917,GSE76869
PMC4889937,GSE42568
PMC4889937,GSE6054
PMC4889937,GSE28146
PMC4937330,GSE60154
PMC4937310,TCGA
PMC4937310,TCGA
PMC4937310,TCGA
PMC5041457,TCGA
PMC5041471,TCGA
PMC5041471,TCGA
PMC5041471,GSE5846
PMC5041471,GSE5846
PMC5041471,GSE73638
PMC5041471,GSE5846
PMC5041471,GSE5846
PMC5041471,GSE5846
PMC5041471,GSE73638
PMC5041471,GSE73638
PMC5041471,GSE2109
PMC5041471,GSE73638
PMC5041471,GSE73638
PMC5041471,GSE73638
PMC4872112,GSE59636
PMC4872112,GSE59992
PMC4872112,GSE60101
PMC4872111,TCGA
PMC4872111,TCGA
PMC4872111,TCGA
PMC4872111,TCGA
PMC5027495,GSE47774
PMC5027495,GSE5350
PMC4872073,GSE21036
PMC4872076,GSE66821
PMC4872076,DRA003220
PMC4872072,GSE69303
PMC4914109,GTEx
PMC4914109,GSE57903
PMC4914109,GSE73142
PMC4914109,GTEx
PMC5027496,SRP025982
PMC5027496,SRR1216073
PMC5027496,SRR1216079
PMC5027496,SRR1216073
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRP025982
PMC5027496,SRR1216073
PMC5027496,SRR1216076
PMC5027496,SRR1216079
PMC5027496,GTEx
PMC4872074,GSE72631
PMC4914088,GSE78158
PMC4914125,GSE79667
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC5027494,TCGA
PMC4914117,GSE55385
PMC4914117,GSE16375
PMC4914117,GSE31381
PMC4914117,GSE40728
PMC4914117,GSE25044
PMC4914117,GSE10246
PMC4914117,GSE63786
PMC4914117,GSE10246
PMC5027511,TCGA
PMC5027511,TCGA
PMC5041474,GTEx
PMC5041474,TCGA
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,TCGA
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,TCGA
PMC5041474,TCGA
PMC5041474,GTEx
PMC5041474,TCGA
PMC5041474,TCGA
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041474,GTEx
PMC5041488,GSE68762
PMC5175344,GSE80821
PMC5175344,GSE52207
PMC5175344,GSE62145
PMC5175344,GSE57679
PMC5175344,GSE80821
PMC5041452,SRP074464
PMC4914099,GSE77680
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC5062982,GTEx
PMC4914098,GSE75991
PMC4914098,GSE75991
PMC5062983,GSE79337
PMC5062983,SRP036136
PMC5062983,GSE52490
PMC5062983,SRR364065
PMC5062983,TCGA
PMC5062983,TCGA
PMC5062983,GSE79337
PMC4914103,GSE35156
PMC4914103,GSE29611
PMC4914103,GSE31477
PMC4914103,GSE32465
PMC4937312,GSE59390
PMC4914127,TCGA
PMC4914127,TCGA
PMC4914127,TCGA
PMC5175338,GSE83891
PMC5175338,TCGA
PMC4914089,DRA004142
PMC4914089,DRA004446
PMC4914089,DRA003541
PMC4914089,DRA002273
PMC4914126,GSE1297
PMC4914126,GSE5281
PMC4914126,GSE5281
PMC4914126,GSE5281
PMC4914126,GSE20291
PMC4914126,GSE8762
PMC4914126,GSE4107
PMC4914126,GSE8671
PMC4914126,GSE9348
PMC4914126,GSE14762
PMC4914126,GSE781
PMC4914126,GSE15471
PMC4914126,GSE16515
PMC4914126,GSE19728
PMC4914126,GSE21354
PMC4914126,GSE6956
PMC4914126,GSE6956
PMC4914126,GSE3467
PMC4914126,GSE3678
PMC4914126,GSE9476
PMC4914126,GSE18842
PMC4914126,GSE19188
PMC4914126,GSE3585
PMC4914128,GSE63055
PMC4937315,TCGA
PMC3488208,GSE37524
PMC5175335,GSE84052
PMC5175350,TCGA
PMC5175350,TCGA
PMC4937338,GTEx
PMC548362,TCGA
PMC5137431,GSE79565
PMC5137420,GSE30611
PMC5137420,TCGA
PMC5137420,TCGA
PMC5137420,TCGA
PMC5137420,TCGA
PMC5137420,TCGA
PMC5137417,GSE77157
PMC5137424,GSE83248
PMC5137441,GSE74826
PMC5137441,GSE37646
PMC5137441,GSE37646
PMC5137441,GSE74826
PMC5137441,GSE84115
PMC5137421,GSE77660
PMC5137421,GSE77583
PMC5137429,GSE79920
PMC5137452,TCGA
PMC5137452,TCGA
PMC5137419,GSE82336
PMC5137445,TCGA
PMC5137423,GSE80674
PMC5137449,TCGA
PMC5063002,GSE80434
PMC5062962,GTEx
PMC5062962,GTEx
PMC5062988,GSE83405
PMC5027516,TCGA
PMC5027516,TCGA
PMC5027516,TCGA
PMC5027508,TCGA
PMC5027476,GSE64384
PMC5027512,GSE72690
PMC5027512,GSE72690
PMC5027482,GSE76393
PMC5041460,SRP064107
PMC5041492,TCGA
PMC5041492,TCGA
PMC5041492,TCGA
PMC5041455,GSE73363
PMC5041455,GSE37345
PMC5041455,GSE27823
PMC5041455,GSE37345
PMC5041455,GSE27823
PMC5041489,GSE85183
PMC5041453,GSE70039
PMC5041453,TCGA
PMC5041456,GSE29184
PMC5041456,GSE74757
PMC5041456,GSE77444
PMC5159557,TCGA
PMC5159557,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,GSE19804
PMC5159538,GSE19804
PMC5159538,GSE19804
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,GSE19804
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159538,TCGA
PMC5159535,TCGA
PMC5159535,TCGA
PMC5159535,TCGA
PMC5159535,TCGA
PMC5159535,TCGA
PMC5159535,TCGA
PMC5210617,GTEx
PMC5210617,TCGA
PMC5210617,TCGA
PMC5210617,GTEx
PMC5210617,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210565,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210619,GTEx
PMC5210659,GTEx
PMC5210659,GTEx
PMC5210659,GTEx
PMC5210659,GTEx
PMC5210659,GTEx
PMC5210519,ERP015410
PMC5210519,ERP015410
PMC5210519,ERP015410
PMC5210560,TCGA
PMC5210560,TCGA
PMC5210560,TCGA
PMC5210560,TCGA
PMC5210560,TCGA
PMC5210560,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5210584,TCGA
PMC5062989,TCGA
PMC5062989,TCGA
PMC5062966,TCGA
PMC5062966,TCGA
PMC5062966,TCGA
PMC5062966,TCGA
PMC5062966,TCGA
PMC5062981,TCGA
PMC5062999,GSE37114
PMC5062961,SRA010854
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062961,TCGA
PMC5062970,GSE80272
PMC5062970,GSE80272
PMC5062970,GSE80272
PMC5062965,GSE72481
PMC5210611,TCGA
PMC5210611,TCGA
PMC5210611,TCGA
PMC5210649,TCGA
PMC5210649,TCGA
PMC5210649,GTEx
PMC5210649,TCGA
PMC5210649,TCGA
PMC5210649,GTEx
PMC5210649,TCGA
PMC5210649,GTEx
PMC5210667,GTEx
PMC5210667,GTEx
PMC2632929,TCGA
PMC5210577,ERZ112709
PMC5210577,ERZ112710
PMC5210577,ERZ112709
PMC5210577,ERZ112710
PMC5210577,ERZ115817
PMC5210577,ERZ115818
PMC5210577,ERZ115817
PMC5210577,ERZ115818
PMC5159541,GSE8510
PMC5159541,GSE85108
PMC5063001,TCGA
PMC2800224,TCGA
PMC5041496,GSE79095
PMC5159534,TCGA
PMC5159534,TCGA
PMC5159534,TCGA
PMC5159534,TCGA
PMC5041463,TCGA
PMC5041463,TCGA
PMC5159546,TCGA
PMC5159546,GDS3627
PMC5137459,TCGA
PMC5137434,GSE65323
PMC4987944,TCGA
PMC4987878,GSE59228
PMC4987920,TCGA
PMC4987920,TCGA
PMC4987925,TCGA
PMC4987925,TCGA
PMC4987925,TCGA
PMC4987925,TCGA
PMC4987907,GSE48414
PMC4987924,GTEx
PMC4987924,GTEx
PMC4987924,GTEx
PMC4987924,GTEx
PMC4987951,TCGA
PMC4987951,TCGA
PMC4987951,TCGA
PMC4987951,TCGA
PMC4987951,TCGA
PMC4987914,SRP027216
PMC4987914,GSE22393
PMC4987914,GSE45803
PMC4987914,GSE45803
PMC4987914,GSE50676
PMC4987914,GSE64169
PMC4987914,GSE24622
PMC4987914,GSE54106
PMC4987945,TCGA
PMC4987945,TCGA
PMC4987945,GSE79365
PMC4987945,TCGA
PMC4987945,TCGA
PMC4987945,TCGA
PMC4987945,TCGA
PMC5159533,SRP058743
PMC5159533,GPS2
PMC5159539,GSE64175
PMC5159539,GSE64175
PMC5159539,GSE64175
PMC5159539,GSE64175
PMC5159539,GSE58310
PMC5159539,GSE58310
PMC5159539,GSE58310
PMC5159539,GSE64335
PMC5159539,GSE64335
PMC5009731,GSE71002
PMC5009726,GSE73668
PMC5009728,GSE76997
PMC5009730,TCGA
PMC5009730,TCGA
PMC5009730,TCGA
PMC5009730,TCGA
PMC5009749,GSE77748
PMC5009749,GSE77587
PMC5009749,GSE77749
PMC5009733,SRA035939
PMC5009732,GSE79119
PMC5009732,GSE77657
PMC5009732,SRR189808
PMC5009732,SRR189809
PMC5009732,SRR189810
PMC5009732,SRR189811
PMC5009724,GSE53983
PMC5009724,GSE26501
PMC5009724,GSE69347
PMC5009724,GSE43625
PMC5009735,GSE81250
PMC5210526,GTEx
PMC5210526,GTEx
PMC5210575,GTEx
PMC5210575,GTEx
PMC5210575,GTEx
PMC5210575,GTEx
PMC5210575,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,TCGA
PMC5210591,TCGA
PMC5210591,GSE79815
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210591,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,TCGA
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210607,GTEx
PMC5210651,GSE36809
PMC5210651,GPL570
PMC5210651,GSE37069
PMC5210651,GPL570
PMC5210651,GSE30119
PMC5210651,GPL6947
PMC5210651,GSE13904
PMC5210651,GPL570
PMC5210651,GSE3284
PMC5210651,GPL570
PMC5210651,GSE10474
PMC5210651,GPL571
PMC5210651,GSE7404
PMC5210651,GPL1261
PMC5210651,GSE7404
PMC5210651,GPL1261
PMC5210651,GSE20524
PMC5210651,GPL8321
PMC5210651,GSE19668
PMC5210651,GPL1261
PMC5210651,GSE7404
PMC5210651,GPL1261
PMC5210651,GSE52684
PMC5210651,GPL13912
PMC5210585,TCGA
PMC5622316,GSE97497
PMC5622316,GSE97498
PMC5210618,PRJNA318647
PMC5210583,TCGA
PMC5210583,TCGA
PMC5210514,DRR012610
PMC5210514,DRR012624
PMC5210514,DRR021740
PMC5210514,DRR021744
PMC5210514,DRR036754
PMC5210514,DRR036764
PMC5210514,DRR027930
PMC5210514,DRR027956
PMC5210514,DRR031705
PMC5210514,DRR031878
PMC5210514,DRR031883
PMC5210514,DRR032984
PMC5210514,DRR033067
PMC5210514,DRR049668
PMC5210514,DRR049669
PMC5210514,DRR049668
PMC5210514,DRR049669
PMC5210514,DRR001380
PMC5210514,DRR001433
PMC5210514,DRR047281
PMC5210514,DRR047283
PMC5210514,DRR047291
PMC5210514,DRR047287
PMC5210514,DRR047289
PMC5210514,DRR047288
PMC5210514,DRR047290
PMC5210514,DRR018497
PMC5210514,DRR018504
PMC5210514,DRR046985
PMC5210514,DRR046993
PMC5210514,DRR010353
PMC5210514,DRR010355
PMC5210514,DRR014743
PMC5210514,DRR014781
PMC5210514,DRR031435
PMC5210514,DRR047015
PMC5210514,DRR047017
PMC5210514,DRR024801
PMC5210514,DRR025094
PMC5210514,DRR024802
PMC5210514,DRR049635
PMC5210514,DRR049665
PMC5210514,DRR048539
PMC5210514,DRR048582
PMC5210514,DRR042077
PMC5210514,DRR042082
PMC5210514,DRA003820
PMC5210514,DRR042083
PMC5210514,DRR042088
PMC5210514,DRA003820
PMC5210514,DRR042089
PMC5210514,DRR042092
PMC5210514,DRA003820
PMC5210514,DRR042093
PMC5210514,DRR042098
PMC5210514,DRA003820
PMC5210514,DRR042099
PMC5210514,DRR042104
PMC5210514,DRA003820
PMC5210514,DRR042105
PMC5210514,DRR042110
PMC5210514,DRA003820
PMC5210514,DRR042111
PMC5210514,DRR042116
PMC5210514,DRA003820
PMC5210514,DRR042123
PMC5210514,DRR042128
PMC5210514,DRA003820
PMC5210514,DRR042129
PMC5210514,DRR042134
PMC5210514,DRA003820
PMC5210514,DRR042117
PMC5210514,DRR042122
PMC5210514,DRA003820
PMC5210514,DRR042135
PMC5210514,DRR042140
PMC5210514,DRA003820
PMC5210514,DRR042141
PMC5210514,DRR042146
PMC5210514,DRA003820
PMC5210514,DRR042147
PMC5210514,DRR042152
PMC5210514,DRA003820
PMC5210514,DRR042153
PMC5210514,DRR042158
PMC5210514,DRA003820
PMC5210514,DRR042159
PMC5210514,DRR042164
PMC5210514,DRA003820
PMC5210514,DRR042165
PMC5210514,DRR042170
PMC5210514,DRA003820
PMC5210514,DRR042171
PMC5210514,DRR042176
PMC5210514,DRA003820
PMC5210514,DRR058959
PMC5210514,DRR058960
PMC5210514,DRR058961
PMC5210514,DRR058962
PMC5210514,DRR058963
PMC5210514,DRR058964
PMC5210514,DRR058965
PMC5210514,DRR058966
PMC5210514,DRR058967
PMC5210514,DRR058968
PMC5210562,TCGA
PMC5210615,GPL96
PMC5210615,GPL570
PMC5210615,GPL571
PMC5210615,GPL3921
PMC5210615,GPL6244
PMC5210615,GPL339
PMC5210615,GPL1261
PMC5210615,GPL8321
PMC5210615,GPL6246
PMC5210615,GPL6244
PMC5210615,GPL6246
PMC5210615,GSE39411
PMC5210615,GSE11292
PMC5210615,GSE11292
PMC5210615,GSE6613
PMC5210615,GSE6613
PMC5210615,GSE6613
PMC5210615,GSE12195
PMC5210615,GSE20711
PMC5210615,GSE14924
PMC5210615,GSE8481
PMC5210615,GSE32646
PMC5210615,GSE16515
PMC5210615,GSE14994
PMC5210615,GSE6477
PMC5210615,GSE31504
PMC5210553,PRJNA255770
PMC5210553,SRR1522120
PMC5210553,SRR1522122
PMC5210553,PRJNA255770
PMC5210553,SRR1522120
PMC5210553,SRR1522122
PMC5210564,TCGA
PMC5210564,TCGA
PMC5210564,TCGA
PMC5210564,TCGA
PMC5210564,TCGA
PMC5210564,TCGA
PMC5210663,GPL1
PMC5210554,PRJNA313047
PMC5210554,PRJNA313047
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5210563,TCGA
PMC5224514,GSE85540
PMC5224482,TCGA
PMC5224473,SRR1993644
PMC5224473,SRR1993644
PMC5224473,SRR1993645
PMC5224473,SRR172903
PMC5224473,SRR1553609
PMC5224473,SRR1553609
PMC5224473,SRR2164314
PMC5224473,SRP062772
PMC5224473,SRR1553609
PMC5224499,GSE72816
PMC5224474,TCGA
PMC5224500,GSE63525
PMC5224500,GTEx
PMC5224500,GTEx
PMC5224500,GTEx
PMC5224498,GSE68638
PMC5224505,GSE79520
PMC5224501,GSE75270
PMC5224497,TCGA
PMC5224485,GSE24266
PMC5224512,TCGA
PMC5224512,TCGA
PMC5291254,GSE43314
PMC5291250,GSE63525
PMC5291245,DRA003923
PMC5291245,DRA002604
PMC5291264,GSE54467
PMC5291264,GSE13876
PMC5291264,TCGA
PMC5291264,GSE65904
PMC5291264,TCGA
PMC5291272,TCGA
PMC5291272,TCGA
PMC5291272,TCGA
PMC5291272,TCGA
PMC5291272,TCGA
PMC5291272,TCGA
PMC5291259,TCGA
PMC5291259,TCGA
PMC5291262,SRX1559518
PMC5291273,GSE75795
PMC5314801,GSE87157
PMC5314791,TCGA
PMC5314791,TCGA
PMC5314791,GSE63086
PMC5314791,GSE63086
PMC5314791,GSE63086
PMC5314758,TCGA
PMC5314758,TCGA
PMC5314758,TCGA
PMC5314758,TCGA
PMC5314758,TCGA
PMC5314778,GSE85122
PMC5314778,GSE44288
PMC5314778,GSE43275
PMC5314788,GSE82220
PMC5314789,PRJNA339720
PMC5314794,GSE62492
PMC5314794,GSE83860
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314760,TCGA
PMC5314773,SRR4423918
PMC5314773,SRR4423919
PMC5314773,SRR4423920
PMC5314773,SRR4423921
PMC5416870,TCGA
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5314792,GTEx
PMC5499761,GSE94866
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388399,TCGA
PMC5388411,DRA004356
PMC5388415,TCGA
PMC5388418,GSE16642
PMC5388418,GSE23694
PMC5388418,GSE16642
PMC5388418,GSE23694
PMC5388418,GSE23694
PMC5388432,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388397,TCGA
PMC5388417,GSE73065
PMC5499544,GSE94950
PMC5388422,TCGA
PMC5389681,GPL3
PMC5389681,SRX1287831
PMC5389681,SRX1287832
PMC5389681,SRX1287833
PMC5389681,SRX1287834
PMC5389681,SRX1287843
PMC5389681,SRX1287860
PMC5389681,SRX1287831
PMC5389681,SRX1287832
PMC5389681,SRX1287833
PMC5389681,SRX1287834
PMC5389681,SRX1287843
PMC5389681,SRX1287860
PMC5388401,GSE68981
PMC5397191,TCGA
PMC5397191,GSE81370
PMC5389465,TCGA
PMC5389465,TCGA
PMC5389465,TCGA
PMC5389465,TCGA
PMC5389674,GSE23120
PMC5389674,GSE20320
PMC5389674,GSE29141
PMC5389674,GSE41840
PMC5389674,GSE44248
PMC5389674,GSE51709
PMC5389674,GSE71521
PMC5389674,GSE22639
PMC5389674,GSE51454
PMC5397190,TCGA
PMC5397190,TCGA
PMC5397190,TCGA
PMC5397190,TCGA
PMC5397198,TCGA
PMC5389536,GSE63518
PMC5389536,GSE63518
PMC5389536,GSE54529
PMC5389536,GSE63518
PMC5389536,GSE63518
PMC5389536,GSE30740
PMC5389536,GSE63518
PMC5389536,GSE39664
PMC5389536,GSE63518
PMC5389536,GSE42086
PMC5389536,GSE63518
PMC5389536,GSE63518
PMC5389536,GSE36374
PMC5389536,GSE63518
PMC5389536,GSE36393
PMC5389536,GSE63518
PMC5389536,GSE36393
PMC5389536,GSE54529
PMC5389536,GSE63518
PMC5389536,GSE63518
PMC5389536,GSE30740
PMC5389536,GSE34698
PMC5389536,GSE63518
PMC5389536,GSE54529
PMC5389536,GSE63518
PMC5389536,GSE41354
PMC5389536,GSE41440
PMC5389536,GSE47559
PMC5389536,GSE41440
PMC5389536,GSE41354
PMC5389536,GSE54337
PMC5389536,GSE54337
PMC5389536,GSE57876
PMC5389536,GSE23543
PMC5389536,GSE42117
PMC5389536,GSE80702
PMC5389521,GSE73434
PMC5389521,GSE84410
PMC5389521,GSE84309
PMC5389478,GSE66285
PMC5389478,GSE89213
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5389466,TCGA
PMC5397141,GSE89913
PMC5389718,GSE85203
PMC5389698,GSE68129
PMC5389698,GSE81165
PMC5389698,GSE80391
PMC5389698,GSE86129
PMC5389698,GSE81165
PMC5389698,GSE80391
PMC5389572,GSE88729
PMC5389715,GSE77027
PMC5389715,GSE77024
PMC5397163,GSE78857
PMC5389713,GSE86337
PMC5389713,GSE64098
PMC5389713,GSE86337
PMC5389713,GSE64098
PMC5389684,TCGA
PMC5389684,TCGA
PMC5389684,TCGA
PMC5389684,TCGA
PMC5389684,TCGA
PMC5389684,TCGA
PMC5389684,TCGA
PMC5397152,GSE63473
PMC5397152,GSE79136
PMC5389522,TCGA
PMC5389522,TCGA
PMC5389522,TCGA
PMC5389577,SRR2433794
PMC5389577,SRR1630831
PMC5389577,SRR1630812
PMC5389577,SRR1630816
PMC5389577,SRR5026356
PMC5389577,SRR5026359
PMC5389577,SRR5026589
PMC5389577,SRR5026592
PMC5389577,SRR5026603
PMC5389577,SRR5026637
PMC5389482,TCGA
PMC5397148,TCGA
PMC5388391,GSE71396
PMC5389579,GSE45393
PMC5389579,GSE45393
PMC5389579,GSE45393
PMC5389579,GSE45393
PMC5397168,GSE11428
PMC5397168,GSE63479
PMC5389512,SRR1174256
PMC5389512,SRR1810277
PMC5389512,ERR477442
PMC5389512,DRX021298
PMC5389512,SRR1328237
PMC5389512,SRR1174256
PMC5389512,SRR1810277
PMC5389512,SRR1328237
PMC5389512,SRR1328237
PMC5389512,ERR477442
PMC5389512,SRR1174256
PMC5389512,SRR1174256
PMC5389512,SRR1174256
PMC5389512,ERR477442
PMC5389636,SRP089790
PMC5389636,SRP089789
PMC5389732,GTEx
PMC5389606,GSE83409
PMC5389506,GTEx
PMC5397178,GSE24822
PMC5397178,GSE21630
PMC5389675,TCGA
PMC5389675,TCGA
PMC5389483,SRA434741
PMC5389483,SRP076838
PMC5397172,TCGA
PMC5397172,GSE81785
PMC5389543,GPL1077
PMC5389543,GPL1077
PMC5389543,GPL1077
PMC5389709,TCGA
PMC5389626,GSE71657
PMC5389626,SRR748577
PMC5389626,SRR748578
PMC5389626,SRR748581
PMC5389626,SRR748582
PMC5389626,SRR748583
PMC5389626,SRR748584
PMC5389626,SRR748585
PMC5389626,SRR748616
PMC5389626,SRR748632
PMC5389712,GSE63525
PMC5397170,PRJNA344006
PMC5397170,PRJNA341910
PMC5389682,TCGA
PMC5389682,TCGA
PMC5389682,TCGA
PMC5389682,TCGA
PMC5389682,GSE74377
PMC5389556,GSE80378
PMC5389556,GSE80378
PMC5389733,SRR002255
PMC5389733,SRR006831
PMC5389733,SRR007435
PMC5389733,SRR006818
PMC5389733,SRR002255
PMC5389484,SRP068453
PMC5389467,GSE78106
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389567,GSE35834
PMC5389567,GSE36802
PMC5389567,GSE53159
PMC5389567,GSE67138
PMC5389567,GSE67139
PMC5389567,SRP034550
PMC5389567,SRP034557
PMC5389567,TCGA
PMC5389567,TCGA
PMC5389731,TCGA
PMC5397160,TCGA
PMC5397183,TCGA
PMC5389551,SRS011061
PMC5397188,TCGA
PMC5389680,TCGA
PMC5389680,TCGA
PMC5389680,SRR513111
PMC5389680,SRR513112
PMC5389680,SRR068932
