PMC_ID,repo_ID
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC4426832,TCGA
PMC3268245,GTEx
PMC3268245,GTEx
PMC2687992,GSE8325
PMC2734321,GPL3
PMC2734321,GPL3
PMC2859126,GPL3
PMC2922890,GSE18
PMC2922890,GSE121
PMC5013909,GSE50192
PMC4016701,GSE26526
PMC2553442,GSE2034
PMC2553442,GSE7390
PMC2553442,GSE6532
PMC2553442,GSE9195
PMC2553442,GSE3494
PMC4058951,TCGA
PMC4058951,TCGA
PMC4058951,TCGA
PMC4058933,GDS3257
PMC4058933,TCGA
PMC4058956,SRR073127
PMC4058931,GSE3431
PMC4058921,PRJNA236734
PMC4058914,GSE4654
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058947,TCGA
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE12251
PMC4058945,GSE14580
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE21347
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE21374
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE50058
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE21374
PMC4058945,GSE50058
PMC4058945,GSE50058
PMC4058945,GSE50058
PMC2677744,SRA000206
PMC2712334,GSE9372
PMC2712334,GSE9372
PMC2712334,GSE9372
PMC2666812,GSE6887
PMC2935412,GPL2
PMC2638935,SRA000271
PMC2638935,SRA000271
PMC2995122,GSE15957
PMC2705234,ERR000589
PMC2642639,GSE5961
PMC2639077,GPL7231
PMC2639077,GSE12638
PMC2672630,GSE9006
PMC2872005,GSE9006
PMC2951087,GSE3068
PMC2951087,GSE3068
PMC2951087,GSE3068
PMC2828108,SRR003161
PMC2828108,SRR003161
PMC2828108,SRR002644
PMC2853690,GSE5350
PMC2853690,GSE5350
PMC2853690,GSE5130
PMC2853690,GSE5130
PMC3129529,GSE26664
PMC3035798,ERR001081
PMC3035798,SRR020262
PMC3102221,SRR020138
PMC2781754,ERR000017
PMC2781754,ERR000130
PMC2781754,SRR000723
PMC2781754,SRR000731
PMC2781754,SRR002052
PMC2781750,SRA000271
PMC2781750,SRA000271
PMC2781750,SRA000271
PMC2752611,GSE9954
PMC3008642,DRA000169
PMC3268236,SRR204024
PMC3268236,SRR204024
PMC5254078,SRP066985
PMC5408800,TCGA
PMC5408800,TCGA
PMC5408800,TCGA
PMC5408800,TCGA
PMC5408800,TCGA
PMC5408800,TCGA
PMC5408804,SRX321704
PMC5408804,SRX321704
PMC5351550,ERR022075
PMC5351550,SRR567755
PMC5408797,GSE79027
PMC5408797,GSE63310
PMC5408791,SRS064645
PMC5408791,SRS011061
PMC5408791,SRS012273
PMC5351549,SRA1748415
PMC5408799,ERR309932
PMC5447234,GSE69241
PMC5447234,GSE29580
PMC5447234,GSE20156
PMC5447231,SRR3458569
PMC5572715,DRR008444
PMC5572715,ERR309932
PMC5572715,TCGA
PMC5572715,SRR1982100
PMC5572715,SRX390495
PMC5572715,SRX1595526
PMC5572715,TCGA
PMC5572715,TCGA
PMC5572715,SRP041401
PMC5572715,TCGA
PMC5572715,TCGA
PMC5860379,GSE84920
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5870567,GTEx
PMC5860073,SRP041401
PMC5860212,GSE24943
PMC5870571,SRR1284895
PMC5870571,SRR1284895
PMC5870571,SRR1284895
PMC5870571,SRR1284895
PMC5860321,DRP001113
PMC5860029,GSE72857
PMC5860201,SRR3351428
PMC5860201,ERR1518881
PMC5860201,SRR3439468
PMC5860201,SRR3439488
PMC5860201,SRR3351428
PMC5860201,SRR3351428
PMC5860201,ERR1518881
PMC5860201,SRR3351428
PMC5860201,ERR1518881
PMC5860201,SRR3439468
PMC5860201,SRR3439488
PMC5860062,GSE59016
PMC5860062,GSE59016
PMC5860062,GSE59016
PMC5860062,GSE43070
PMC5860062,GSE43070
PMC5860062,GSE43070
PMC5860062,GSE93834
PMC5860439,GSE62154
PMC5860359,GSE75417
PMC5946899,ERR309932
PMC5946899,DRR008444
PMC5946899,ERR356374
PMC5946899,SRR2537190
PMC5870852,SRR034939
PMC5860108,SRR1283824
PMC5860108,SRS605680
PMC5860108,SRX540665
PMC5860108,SRP017546
PMC6041755,TCGA
PMC6041755,TCGA
PMC6041755,TCGA
PMC6041755,TCGA
PMC6041755,TCGA
PMC6041755,TCGA
PMC6041755,TCGA
PMC5408923,TCGA
PMC5408923,GSE5350
PMC5408923,GSE17700
PMC5408923,GSE23906
PMC5408923,GSE3061
PMC5408923,GSE11482
PMC5408923,GSE3893
PMC5408923,GSE26712
PMC5408923,GSE11482
PMC5408923,GSE3893
PMC5408923,GSE26712
PMC5408923,GSE3893
PMC5408923,GSE26712
PMC5408923,GSE26712
PMC5408923,GSE3061
PMC5408923,GSE17700
PMC5408923,GSE23906
PMC5408923,GSE3061
PMC5408923,GSE17700
PMC5408923,GSE23906
PMC5408923,GSE3893
PMC5408923,GSE3893
PMC5408923,GSE3893
PMC5408923,GSE3893
PMC5408923,GSE11482
PMC5408923,GSE26712
PMC5408923,GSE3893
PMC5408923,GSE11482
PMC5870565,GSE77282
PMC5870565,GSE77282
PMC5870764,TCGA
PMC5870764,TCGA
PMC5870764,TCGA
PMC5870879,GSE42864
PMC5870879,GSE59845
PMC5870879,GSE65073
PMC5870561,GSE57662
PMC5870750,GSE59635
PMC5870750,GSE59654
PMC5870750,GSE59743
PMC5870750,GSE47353
PMC5870750,GSE45291
PMC5870750,GSE37250
PMC5870750,GSE57338
PMC5870750,GSE57338
PMC4672174,TCGA
PMC4672174,TCGA
PMC4672174,TCGA
PMC4672174,TCGA
PMC4920109,GTEx
PMC4908332,GSE67980
PMC4908332,GSE67980
PMC4908337,GSE13750
PMC4908337,GSE52119
PMC4908337,GSE34438
PMC4908337,GSE55400
PMC4908337,GSE53313
PMC4908337,GSE13750
PMC4765884,SRR950457
PMC4765884,SRR950477
PMC4765884,SRR950457
PMC4765884,SRR950477
PMC4765884,SRR950457
PMC4765884,SRR950477
PMC4765884,SRR950457
PMC4765884,SRR950477
PMC4765854,TCGA
PMC4765854,TCGA
PMC4595897,TCGA
PMC4848399,TCGA
PMC4795613,GSE53984
PMC5870608,SRX652547
PMC5870651,SRR534319
PMC5870651,SRR534291
PMC5870651,SRR545695
PMC5870651,SRR387661
PMC5870651,SRR307911
PMC5870651,SRR545723
PMC5870651,SRR315323
PMC5870651,SRR307903
PMC5870651,SRR315334
PMC5870651,SRR534307
PMC5870652,GSE63525
PMC5870700,SRR1215996
PMC5870700,SRR1217002
PMC5870770,SRS1217219
PMC5870770,SRS872370
PMC5870770,ERS183215
PMC5870770,SRS1212219
PMC5860120,SRR622458
PMC5860120,SRR826460
PMC5860120,SRR826471
PMC5860120,SRR622458
PMC5860120,SRR826460
PMC5860120,SRR826471
PMC5860120,SRR622458
PMC5860120,SRR826460
PMC5860120,SRR826471
PMC5860120,SRR622458
PMC5860120,SRR622458
PMC5860120,SRR622458
PMC5860120,SRR826460
PMC5860120,SRR826471
PMC5860120,SRR622458
PMC5860120,SRR826460
PMC5860120,SRR622458
PMC5860120,SRR826471
PMC5870713,GSE50893
PMC5870713,GSE63523
PMC5870713,GSE65516
PMC5870717,GTEx
PMC5870717,GTEx
PMC5870717,GTEx
PMC5870720,GSE72276
PMC5939227,GSE52428
PMC5905617,TCGA
PMC5905617,TCGA
PMC5905617,TCGA
PMC5925767,ERP005989
PMC5860559,TCGA
PMC5860559,TCGA
PMC5870673,TCGA
PMC5870773,GSE4382
PMC5860217,TCGA
PMC5870796,GTEx
PMC5870781,SRP091984
PMC5870781,SRR4446970
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,GSE31684
PMC6022677,GSE13507
PMC6022677,GSE14520
PMC6022677,GSE54236
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022677,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022719,TCGA
PMC6022667,GTEx
PMC6022667,GTEx
PMC6022667,GTEx
PMC6022603,TCGA
PMC6022603,TCGA
PMC6022603,TCGA
PMC6022603,TCGA
PMC6022603,TCGA
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022534,GTEx
PMC6022626,GSE72816
PMC6022648,SRR3332513
PMC6022540,SRX1837675
PMC6022659,SRR1215997
PMC6022659,SRR5833294
PMC6022659,SRR5901135
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022554,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022606,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022595,TCGA
PMC6022536,GSE92742
PMC6022536,TCGA
PMC6022536,TCGA
PMC6022535,GSE18198
PMC6022535,GSE79761
PMC6030915,TCGA
PMC6022559,TCGA
PMC6022559,TCGA
PMC6022559,TCGA
PMC6022559,TCGA
PMC6030987,SRS823307
PMC6477992,SRX1742693
PMC6477992,SRP153933
PMC6061683,GSE47753
PMC6084586,GTEx
PMC6084586,GTEx
PMC6084586,GTEx
PMC6084620,PRJNA393963
PMC6084620,PRJNA393963
PMC6084620,PRJNA393963
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC6084606,TCGA
PMC3842754,TCGA
PMC3842754,TCGA
PMC3842754,TCGA
PMC3842754,TCGA
PMC5939970,GSE68761
PMC5939970,GSE68761
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129298,TCGA
PMC6129270,TCGA
PMC6129270,TCGA
PMC6129270,TCGA
PMC6129270,TCGA
PMC6129270,TCGA
PMC6129281,TCGA
PMC6129281,TCGA
PMC6129281,SRR952827
PMC6129282,GSE56094
PMC6129288,GSE92872
PMC6129292,TCGA
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6137979,GTEx
PMC6157080,SRR332171
PMC6157080,SRR1020625
PMC6137976,TCGA
PMC6137976,TCGA
PMC6137976,TCGA
PMC4795614,TCGA
PMC4795614,TCGA
PMC4795614,TCGA
PMC4795614,TCGA
PMC4795614,TCGA
